Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion,Customer_Email_Original,Is_Email_Imputed,Email_Impute_Flag,Province_Original,Is_Province_Imputed,Province_Impute_Flag,Is_Order_Date_Imputed,Is_Quantity_Valid,Expected_Amount,Amount_Diff,Accuracy_Flag,Transaction_Amount_Original,Is_Order_Status_Valid,Is_Outlier,Transaction_Amount_Before_Cap,Order_Date_dt,Load_Timestamp_dt,Load_Delay_Hours,Is_Late
T000590,C0118,Jane Phromla,jane.phromla118@example.com,F,Chanthaburi,2026-05-01,2026-05-01 15:00:00,Home,5,295.4,0.0,1477.0,Unknown,Returned,N,jane.phromla118@example.com,False,Original,Chanthaburi,False,Original,False,True,1477.0,0.0,False,1477.0,True,False,1477.0,2026-05-01,2026-05-01 15:00:00,15.0,False
T000189,C0101,Boss Phromla,boss.phromla101@example.com,M,Bangkok,2026-05-29,2026-06-01 22:00:00,Fashion,5,237.69,0.0,1188.45,Cash on Delivery,Cancelled,N,boss.phromla101@example.com,False,Original,Bangkok,False,Original,False,True,1188.45,0.0,False,1188.45,True,False,1188.45,2026-05-29,2026-06-01 22:00:00,94.0,True
T000049,C0102,Nont Saelim,nont.saelim102@example.com,M,Chanthaburi,2026-05-21,2026-05-21 16:00:00,Food,4,204.06,0.0,816.24,Cash on Delivery,Completed,N,nont.saelim102@example.com,False,Original,Chanthaburi,False,Original,False,True,816.24,0.0,False,816.24,True,False,816.24,2026-05-21,2026-05-21 16:00:00,16.0,False
T900003,C0080,May Kittikul,may.kittikul80@example.com,F,Khon Kaen,2026-06-24,2026-06-24 07:00:00,Fashion,2,299.01,0.1,538.22,Cash on Delivery,Cancelled,N,may.kittikul80@example.com,False,Original,Khon Kaen,False,Original,False,True,538.22,0.0,False,538.22,True,False,538.22,2026-06-24,2026-06-24 07:00:00,7.0,False
T000363,C0165,Nont Thongdee,nont.thongdee165@example.com,F,Nakhon Ratchasima,2026-03-15,2026-03-15 11:00:00,Food,1,381.57,0.2,305.26,Unknown,Processing,N,nont.thongdee165@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,305.26,0.0,False,305.26,True,False,305.26,2026-03-15,2026-03-15 11:00:00,11.0,False
T000065,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-03-20,2026-03-20 02:00:00,Home,1,101.63,0.1,91.47,Credit Card,Processing,N,boss.kittikul38@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,91.47,0.0,False,91.47,True,False,91.47,2026-03-20,2026-03-20 02:00:00,2.0,False
T000588,C0010,Beam Sukjai,beam.sukjai10@example.com,M,Phuket,2026-03-26,2026-03-29 21:00:00,Fashion,1,475.37,0.05,451.6,PromptPay,Cancelled,N,beam.sukjai10@example.com,False,Original,Phuket,False,Original,False,True,451.6,0.0,False,451.6,True,False,451.6,2026-03-26,2026-03-29 21:00:00,93.0,True
T000506,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-04-14,2026-04-14 04:00:00,Electronics,1,348.38,0.0,348.38,PromptPay,Completed,N,pim.srisawat65@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,348.38,0.0,False,348.38,True,False,348.38,2026-04-14,2026-04-14 04:00:00,4.0,False
T000362,C0075,Ice Maneerat,ice.maneerat75@example.com,F,Bangkok,2026-05-24,2026-05-24 02:00:00,Home,5,87.15,0.15,370.39,Bank Transfer,Returned,N,ice.maneerat75@example.com,False,Original,Bangkok,False,Original,False,True,370.39,0.0,False,370.39,True,False,370.39,2026-05-24,2026-05-24 02:00:00,2.0,False
T000437,C0127,Fah Rattanakul,fah.rattanakul127@example.com,F,Rayong,2026-04-09,2026-04-09 01:00:00,Home,2,162.74,0.2,260.38,PromptPay,Cancelled,N,fah.rattanakul127@example.com,False,Original,Rayong,False,Original,False,True,260.38,0.0,False,260.38,True,False,260.38,2026-04-09,2026-04-09 01:00:00,1.0,False
T000408,C0011,Mint Rattanakul,mint.rattanakul11@example.com,F,Chanthaburi,2026-01-09,2026-01-09 13:00:00,Food,1,156.72,0.1,141.05,Unknown,Returned,Y,mint.rattanakul11@example.com,False,Original,Chanthaburi,False,Original,False,True,141.05,0.0,False,141.05,True,False,141.05,2026-01-09,2026-01-09 13:00:00,13.0,False
T000381,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-04-05,2026-05-04 10:00:00,Beauty,6,164.79,0.1,889.87,Cash on Delivery,Cancelled,N,anan.wongsa122@example.com,False,Original,Chanthaburi,False,Original,False,True,889.87,0.0,False,889.87,True,False,889.87,2026-04-05,2026-05-04 10:00:00,706.0,True
T000418,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-03-27,2026-03-27 03:00:00,Home,6,174.28,0.15,888.83,Credit Card,Cancelled,N,mint.pattanakul12@example.com,False,Original,Chiang Mai,False,Original,False,True,888.83,0.0,False,888.83,True,False,888.83,2026-03-27,2026-03-27 03:00:00,3.0,False
T000311,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-03-09,2026-03-09 05:00:00,Food,2,116.93,0.0,233.86,Unknown,Processing,N,nont.kittikul136@example.com,False,Original,Khon Kaen,False,Original,False,True,233.86,0.0,False,233.86,True,False,233.86,2026-03-09,2026-03-09 05:00:00,5.0,False
T000596,C0119,Boss Khamdee,boss.khamdee119@example.com,M,Khon Kaen,2026-02-04,2026-04-02 11:00:00,Beauty,2,331.71,0.1,597.08,PromptPay,Cancelled,N,boss.khamdee119@example.com,False,Original,Khon Kaen,False,Original,False,True,597.08,0.0,False,597.08,True,False,597.08,2026-02-04,2026-04-02 11:00:00,1379.0,True
T000497,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-01-31,2026-02-04 17:00:00,Electronics,6,57.74,0.05,329.12,Bank Transfer,Cancelled,N,jane.chaiyo179@example.com,False,Original,Chanthaburi,False,Original,False,True,329.12,0.0,False,329.12,True,False,329.12,2026-01-31,2026-02-04 17:00:00,113.0,True
T000283,C0167,Anan Sukjai,anan.sukjai167@example.com,M,Nakhon Ratchasima,2026-06-03,2026-06-03 11:00:00,Sports,2,216.73,0.0,433.46,Bank Transfer,Returned,N,anan.sukjai167@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,433.46,0.0,False,433.46,True,False,433.46,2026-06-03,2026-06-03 11:00:00,11.0,False
T000208,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-02-24,2026-02-24 01:00:00,Beauty,4,188.46,0.0,753.84,PromptPay,Cancelled,N,nont.kittikul158@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,753.84,0.0,False,753.84,True,False,753.84,2026-02-24,2026-02-24 01:00:00,1.0,False
T000177,C0137,Film Boonmee,film.boonmee137@example.com,M,Khon Kaen,2026-01-23,2026-01-23 11:00:00,Electronics,3,318.69,0.05,908.27,Bank Transfer,Processing,N,film.boonmee137@example.com,False,Original,Khon Kaen,False,Original,False,True,908.27,0.0,False,908.27,True,False,908.27,2026-01-23,2026-01-23 11:00:00,11.0,False
T000138,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-01-17,2026-01-17 10:00:00,Home,2,250.5,0.1,450.9,PromptPay,Cancelled,N,korn.dechawat86@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,450.9,0.0,False,450.9,True,False,450.9,2026-01-17,2026-01-17 10:00:00,10.0,False
T000280,C0022,Film Kittikul,film.kittikul22@example.com,F,Nakhon Ratchasima,2026-01-20,2026-01-20 12:00:00,Food,6,493.6,0.1,2088.6400000000003,Unknown,Returned,N,film.kittikul22@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,2665.44,0.0,False,2665.44,True,True,2665.44,2026-01-20,2026-01-20 12:00:00,12.0,False
T000364,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-04-12,2026-04-12 18:00:00,Home,6,367.07,0.1,1982.18,Unknown,Completed,N,pim.srisawat65@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,1982.18,0.0,False,1982.18,True,False,1982.18,2026-04-12,2026-04-12 18:00:00,18.0,False
T000573,C0032,Bank Dechawat,bank.dechawat32@example.com,F,Nakhon Ratchasima,2026-04-18,2026-04-18 17:00:00,Electronics,3,251.69,0.0,755.07,Cash on Delivery,Cancelled,N,bank.dechawat32@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,755.07,0.0,False,755.07,True,False,755.07,2026-04-18,2026-04-18 17:00:00,17.0,False
T000254,C0020,New Chaiyo,new.chaiyo20@example.com,M,Phuket,2026-05-09,2026-05-09 19:00:00,Sports,1,142.09,0.0,142.09,Unknown,Cancelled,N,new.chaiyo20@example.com,False,Original,Phuket,False,Original,False,True,142.09,142.09,True,0.0,True,False,142.09,2026-05-09,2026-05-09 19:00:00,19.0,False
T000348,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-02-11,2026-02-11 12:00:00,Beauty,4,137.96,0.1,496.66,Bank Transfer,Processing,N,korn.dechawat86@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,496.66,0.0,False,496.66,True,False,496.66,2026-02-11,2026-02-11 12:00:00,12.0,False
T000002,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-06-28,2026-06-28 16:00:00,Sports,5,219.02,0.0,1095.1,Unknown,Returned,N,tee.srisawat145@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,1095.1,0.0,False,1095.1,True,False,1095.1,2026-06-28,2026-06-28 16:00:00,16.0,False
T000299,C0075,Ice Maneerat,ice.maneerat75@example.com,F,Bangkok,2026-01-21,2026-01-21 10:00:00,Electronics,5,180.3,0.0,901.5,Bank Transfer,Returned,N,,True,Mapped_From_History,Bangkok,False,Original,False,True,901.5,0.0,False,901.5,True,False,901.5,2026-01-21,2026-01-21 10:00:00,10.0,False
T000309,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-06-26,2026-06-26 17:00:00,Electronics,2,159.61,0.15,271.34,Unknown,Processing,N,ploy.chaiyo5@example.com,False,Original,Bangkok,False,Original,False,True,271.34,0.0,False,271.34,True,False,271.34,2026-06-26,2026-06-26 17:00:00,17.0,False
T900002,C0098,Film Lertprasert,film.lertprasert98@example.com,F,Khon Kaen,2026-03-31,2026-03-31 17:00:00,Food,1,143.03,0.2,114.42,Cash on Delivery,Completed,N,film.lertprasert98@example.com,False,Original,Khon Kaen,False,Original,False,True,114.42,0.0,False,114.42,True,False,114.42,2026-03-31,2026-03-31 17:00:00,17.0,False
T000370,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-04-06,2026-04-06 18:00:00,Sports,6,204.06,0.0,1224.36,Bank Transfer,Cancelled,N,korn.phromla141@example.com,False,Original,Khon Kaen,False,Original,False,True,1224.36,887663.64,True,888888.0,True,False,1224.36,2026-04-06,2026-04-06 18:00:00,18.0,False
T000232,C0025,Mook Srisawat,mook.srisawat25@example.com,M,Nakhon Ratchasima,2026-03-18,2026-03-18 14:00:00,Fashion,2,354.79,0.1,638.62,PromptPay,Processing,N,mook.srisawat25@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,638.62,0.0,False,638.62,True,False,638.62,2026-03-18,2026-03-18 14:00:00,14.0,False
T000302,C0067,May Pattanakul,may.pattanakul67@example.com,M,Chonburi,2026-06-15,2026-06-17 23:00:00,Food,1,232.83,0.0,232.83,PromptPay,Returned,N,may.pattanakul67@example.com,False,Original,Chonburi,False,Original,False,True,232.83,48.41999999999999,True,281.25,True,False,232.83,2026-06-15,2026-06-17 23:00:00,71.0,True
T000029,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-20,2026-06-20 16:00:00,Sports,2,154.63,0.15,262.87,Credit Card,Cancelled,N,mint.phromla117@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,262.87,0.0,False,262.87,True,False,262.87,2026-06-20,2026-06-20 16:00:00,16.0,False
T000420,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-03-12,2026-03-12 06:00:00,Fashion,1,157.46,0.0,157.46,Cash on Delivery,Returned,N,may.boonmee21@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,157.46,0.0,False,157.46,True,False,157.46,2026-03-12,2026-03-12 06:00:00,6.0,False
T000216,C0061,Tee Maneerat,tee.maneerat61@example.com,M,Chiang Mai,2026-05-05,2026-05-05 19:00:00,Fashion,3,319.14,0.0,957.42,Cash on Delivery,Returned,N,tee.maneerat61@example.com,False,Original,Chiang Mai,False,Original,False,True,957.42,0.0,False,957.42,True,False,957.42,2026-05-05,2026-05-05 19:00:00,19.0,False
T000545,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-01-24,2026-01-24 10:00:00,Home,2,348.29,0.2,557.26,Bank Transfer,Processing,N,anan.wongsa122@example.com,False,Original,Chanthaburi,False,Original,True,True,557.26,0.0,False,557.26,True,False,557.26,2026-01-24,2026-01-24 10:00:00,10.0,False
T000448,C0150,Mook Chaiyo,mook.chaiyo150@example.com,F,Chiang Mai,2026-01-25,2026-01-25 12:00:00,Sports,6,279.22,0.0,1675.32,PromptPay,Processing,N,,True,Mapped_From_History,Chiang Mai,False,Original,False,True,1675.32,0.0,False,1675.32,True,False,1675.32,2026-01-25,2026-01-25 12:00:00,12.0,False
T000576,C0069,Jane Saelim,jane.saelim69@example.com,M,Khon Kaen,2026-06-09,2026-06-09 17:00:00,Beauty,2,140.01,0.1,252.02,Bank Transfer,Processing,N,jane.saelim69@example.com,False,Original,Khon Kaen,False,Original,False,True,252.02,0.0,False,252.02,True,False,252.02,2026-06-09,2026-06-09 17:00:00,17.0,False
T000365,C0150,Mook Chaiyo,mook.chaiyo150@example.com,F,Chiang Mai,2026-01-13,2026-01-13 13:00:00,Electronics,2,150.19,0.0,300.38,Bank Transfer,Completed,N,mook.chaiyo150@example.com,False,Original,,True,Mapped_From_History,False,True,300.38,0.0,False,300.38,True,False,300.38,2026-01-13,2026-01-13 13:00:00,13.0,False
T000575,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-04-29,2026-04-29 10:00:00,Electronics,3,296.4,0.0,889.2,Credit Card,Completed,N,nont.kittikul136@example.com,False,Original,Khon Kaen,False,Original,False,True,889.2,0.0,False,889.2,True,False,889.2,2026-04-29,2026-04-29 10:00:00,10.0,False
T000079,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-04-19,2026-04-19 06:00:00,Food,4,276.71,0.0,1106.84,Credit Card,Processing,N,jane.chaiyo179@example.com,False,Original,Chanthaburi,False,Original,False,True,1106.84,0.0,False,1106.84,True,False,1106.84,2026-04-19,2026-04-19 06:00:00,6.0,False
T900006,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-05-07,2026-05-07 08:00:00,Food,2,79.14,0.0,158.28,Credit Card,Processing,N,korn.dechawat86@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,158.28,0.0,False,158.28,True,False,158.28,2026-05-07,2026-05-07 08:00:00,8.0,False
T000152,C0077,Tee Chaiyo,tee.chaiyo77@example.com,F,Khon Kaen,2026-05-07,2026-05-07 07:00:00,Fashion,2,170.61,0.0,341.22,PromptPay,Processing,N,tee.chaiyo77@example.com,False,Original,Khon Kaen,False,Original,False,True,341.22,0.0,False,341.22,True,False,341.22,2026-05-07,2026-05-07 07:00:00,7.0,False
T000390,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-06-09,2026-06-09 13:00:00,Electronics,2,57.71,0.0,115.42,Bank Transfer,Returned,Y,beam.boonmee39@example.com,False,Original,Rayong,False,Original,False,True,115.42,0.0,False,115.42,True,False,115.42,2026-06-09,2026-06-09 13:00:00,13.0,False
T000399,C0095,Tee Khamdee,tee.khamdee95@example.com,F,Khon Kaen,2026-04-06,2026-04-06 17:00:00,Fashion,5,78.12,0.05,371.07,Bank Transfer,Processing,N,tee.khamdee95@example.com,False,Original,Khon Kaen,False,Original,False,True,371.07,0.0,False,371.07,True,False,371.07,2026-04-06,2026-04-06 17:00:00,17.0,False
T000246,C0095,Tee Khamdee,tee.khamdee95@example.com,F,Khon Kaen,2026-06-19,2026-06-20 13:00:00,Beauty,2,85.54,0.0,171.08,Unknown,Returned,N,tee.khamdee95@example.com,False,Original,Khon Kaen,False,Original,False,True,171.08,0.0,False,171.08,True,False,171.08,2026-06-19,2026-06-20 13:00:00,37.0,True
T000481,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-02-20,2026-02-20 15:00:00,Beauty,3,83.61,0.0,250.83,Credit Card,Returned,N,tee.wongsa173@example.com,False,Original,Phuket,False,Original,False,True,250.83,0.0,False,250.83,True,False,250.83,2026-02-20,2026-02-20 15:00:00,15.0,False
T000425,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-02-05,2026-02-05 02:00:00,Fashion,1,140.75,0.1,126.68,Credit Card,Completed,N,nont.kittikul136@example.com,False,Original,Khon Kaen,False,Original,False,True,126.68,0.010000000000005116,False,126.67,True,False,126.68,2026-02-05,2026-02-05 02:00:00,2.0,False
T000568,C0062,Beam Rattanakul,beam.rattanakul62@example.com,M,Bangkok,2026-06-06,2026-06-06 12:00:00,Home,3,561.05,0.0,1683.15,Unknown,Cancelled,Y,beam.rattanakul62@example.com,False,Original,Bangkok,False,Original,False,True,1683.15,0.0,False,1683.15,True,False,1683.15,2026-06-06,2026-06-06 12:00:00,12.0,False
T000303,C0174,Ploy Kittikul,ploy.kittikul174@example.com,M,Chiang Mai,2026-06-18,2026-06-18 17:00:00,Sports,5,412.56,0.05,1959.66,Bank Transfer,Completed,N,ploy.kittikul174@example.com,False,Original,Chiang Mai,False,Original,False,True,1959.66,0.0,False,1959.66,True,False,1959.66,2026-06-18,2026-06-18 17:00:00,17.0,False
T000447,C0071,Aom Sukjai,aom.sukjai71@example.com,M,Chanthaburi,2026-04-16,2026-04-16 14:00:00,Fashion,5,132.57,0.0,662.85,PromptPay,Cancelled,N,,True,Mapped_From_History,Chanthaburi,False,Original,False,True,662.85,0.0,False,662.85,True,False,662.85,2026-04-16,2026-04-16 14:00:00,14.0,False
T000520,C0058,Anan Wongsa,anan.wongsa58@example.com,F,Khon Kaen,2026-03-08,2026-03-08 04:00:00,Fashion,4,107.84,0.1,388.22,Unknown,Cancelled,N,anan.wongsa58@example.com,False,Original,Khon Kaen,False,Original,False,True,388.22,0.0,False,388.22,True,False,388.22,2026-03-08,2026-03-08 04:00:00,4.0,False
T000502,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-01-23,2026-01-23 17:00:00,Electronics,3,117.02,0.1,315.95,PromptPay,Returned,N,korn.lertprasert115@example.com,False,Original,Phuket,False,Original,False,True,315.95,0.0,False,315.95,True,False,315.95,2026-01-23,2026-01-23 17:00:00,17.0,False
T000007,C0170,Beam Boonmee,beam.boonmee170@example.com,M,Nakhon Ratchasima,2026-06-12,2026-06-12 14:00:00,Sports,1,298.64,0.1,268.78,PromptPay,Processing,N,beam.boonmee170@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,268.78,0.0,False,268.78,True,False,268.78,2026-06-12,2026-06-12 14:00:00,14.0,False
T000019,C0057,Ploy Thongdee,ploy.thongdee57@example.com,F,Nakhon Ratchasima,2026-05-25,2026-05-25 08:00:00,Sports,6,188.1,0.0,1128.6,PromptPay,Completed,N,ploy.thongdee57@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,1128.6,0.0,False,1128.6,True,False,1128.6,2026-05-25,2026-05-25 08:00:00,8.0,False
T000098,C0080,May Kittikul,may.kittikul80@example.com,F,Khon Kaen,2026-05-28,2026-05-28 18:00:00,Food,2,113.89,0.2,182.22,Bank Transfer,Cancelled,N,may.kittikul80@example.com,False,Original,Khon Kaen,False,Original,False,True,182.22,0.0,False,182.22,True,False,182.22,2026-05-28,2026-05-28 18:00:00,18.0,False
T000446,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-05-02,2026-05-02 19:00:00,Sports,6,294.57,0.05,1679.05,Unknown,Completed,N,pim.srisawat40@example.com,False,Original,Rayong,False,Original,False,True,1679.05,0.0,False,1679.05,True,False,1679.05,2026-05-02,2026-05-02 19:00:00,19.0,False
T000251,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-02-03,2026-02-03 09:00:00,Food,5,244.43,0.05,1161.04,Bank Transfer,Completed,N,mint.kittikul160@example.com,False,Original,Chiang Mai,False,Original,False,True,1161.04,0.0,False,1161.04,True,False,1161.04,2026-02-03,2026-02-03 09:00:00,9.0,False
T000316,C0032,Bank Dechawat,bank.dechawat32@example.com,F,Nakhon Ratchasima,2026-06-29,2026-06-29 10:00:00,Sports,5,71.54,0.15,304.04,PromptPay,Completed,N,bank.dechawat32@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,304.04,0.009999999999990905,False,304.05,True,False,304.04,2026-06-29,2026-06-29 10:00:00,10.0,False
T000341,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-03-13,2026-03-13 02:00:00,Fashion,3,292.75,0.0,878.25,Bank Transfer,Processing,N,nont.kittikul158@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,878.25,1378.25,True,-500.0,True,False,878.25,2026-03-13,2026-03-13 02:00:00,2.0,False
T000077,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-02-28,2026-02-28 03:00:00,Sports,3,281.35,0.1,759.65,PromptPay,Cancelled,N,pim.srisawat33@example.com,False,Original,Rayong,False,Original,False,True,759.65,0.0,False,759.65,True,False,759.65,2026-02-28,2026-02-28 03:00:00,3.0,False
T000221,C0053,Jane Pattanakul,jane.pattanakul53@example.com,M,Nakhon Ratchasima,2026-03-14,2026-03-14 03:00:00,Sports,2,147.43,0.1,265.37,PromptPay,Cancelled,N,jane.pattanakul53@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,265.37,0.0,False,265.37,True,False,265.37,2026-03-14,2026-03-14 03:00:00,3.0,False
T000225,C0167,Anan Sukjai,anan.sukjai167@example.com,M,Nakhon Ratchasima,2026-02-15,2026-02-15 06:00:00,Electronics,6,294.78,0.2,1414.94,Bank Transfer,Completed,N,anan.sukjai167@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,1414.94,0.0,False,1414.94,True,False,1414.94,2026-02-15,2026-02-15 06:00:00,6.0,False
T000025,C0169,Boss Kittikul,boss.kittikul169@example.com,M,Nakhon Ratchasima,2026-03-10,2026-03-10 10:00:00,Fashion,4,189.68,0.0,758.72,Bank Transfer,Cancelled,N,boss.kittikul169@example.com,False,Original,Nakhon Ratchasima,False,Original,False,True,758.72,0.0,False,758.72,True,False,758.72,2026-03-10,2026-03-10 10:00:00,10.0,False
T000009,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Rayong,2026-01-10,2026-01-10 13:00:00,Home,3,98.02,0.0,294.06,Unknown,Processing,N,korn.srisawat143@example.com,False,Original,Rayong,False,Original,False,True,294.06,0.0,False,294.06,True,False,294.06,2026-01-10,2026-01-10 13:00:00,13.0,False
T900012,C0014,Beam Thongdee,beam.thongdee14@example.com,M,Chonburi,2026-01-28,2026-01-28 19:00:00,Fashion,1,379.52,0.0,379.52,PromptPay,Processing,N,beam.thongdee14@example.com,False,Original,Chonburi,False,Original,False,True,379.52,0.0,False,379.52,True,False,379.52,2026-01-28,2026-01-28 19:00:00,19.0,False
T000244,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-04-20,2026-04-20 08:00:00,Sports,1,199.42,0.1,179.48,Bank Transfer,Completed,N,jane.chaiyo179@example.com,False,Original,Chanthaburi,False,Original,False,True,179.48,0.0,False,179.48,True,False,179.48,2026-04-20,2026-04-20 08:00:00,8.0,False
T000469,C0097,Ploy Boonmee,ploy.boonmee97@example.com,F,Chiang Mai,2026-03-27,2026-03-27 16:00:00,Sports,1,158.86,0.2,127.09,Credit Card,Cancelled,N,ploy.boonmee97@example.com,False,Original,Chiang Mai,False,Original,False,True,127.09,0.0,False,127.09,True,False,127.09,2026-03-27,2026-03-27 16:00:00,16.0,False
T000567,C0063,Korn Wongsa,korn.wongsa63@example.com,M,Bangkok,2026-05-11,2026-05-11 12:00:00,Home,5,207.01,0.0,1035.05,Bank Transfer,Returned,N,korn.wongsa63@example.com,False,Original,Bangkok,False,Original,False,True,1035.05,0.0,False,1035.05,True,False,1035.05,2026-05-11,2026-05-11 12:00:00,12.0,False
T000451,C0054,Aom Wongsa,Unknown,F,Nakhon Ratchasima,2026-03-25,2026-03-25 08:00:00,Beauty,1,224.69,0.05,213.46,Cash on Delivery,Completed,N,,True,Unknown_Placeholder,Nakhon Ratchasima,False,Original,False,True,213.46,0.0,False,213.46,True,False,213.46,2026-03-25,2026-03-25 08:00:00,8.0,False
T000184,C0095,Tee Khamdee,tee.khamdee95@example.com,F,Khon Kaen,2026-05-06,2026-05-06 11:00:00,Home,1,343.06,0.05,325.91,Unknown,Returned,N,tee.khamdee95@example.com,False,Original,Khon Kaen,False,Original,False,True,325.91,0.0,False,325.91,True,False,325.91,2026-05-06,2026-05-06 11:00:00,11.0,False
T000122,C0147,Film Chaiyo,film.chaiyo147@example.com,M,Chiang Mai,2026-03-19,2026-03-19 06:00:00,Sports,4,129.76,0.1,467.14,Credit Card,Completed,N,film.chaiyo147@example.com,False,Original,Chiang Mai,False,Original,False,True,467.14,0.0,False,467.14,True,False,467.14,2026-03-19,2026-03-19 06:00:00,6.0,False
T000112,C0131,Narin Rattanakul,narin.rattanakul131@example.com,F,Khon Kaen,2026-03-05,2026-03-05 10:00:00,Beauty,5,187.25,0.05,889.44,Credit Card,Processing,N,narin.rattanakul131@example.com,False,Original,Khon Kaen,False,Original,False,True,889.44,0.0,False,889.44,True,False,889.44,2026-03-05,2026-03-05 10:00:00,10.0,False
T000021,C0104,May Srisawat,may.srisawat104@example.com,F,Chonburi,2026-03-26,2026-03-26 06:00:00,Home,2,67.73,0.0,135.46,PromptPay,Completed,N,may.srisawat104@example.com,False,Original,Chonburi,False,Original,False,True,135.46,32.29999999999998,True,167.76,True,False,135.46,2026-03-26,2026-03-26 06:00:00,6.0,False
T000266,C0027,Ploy Wongsa,ploy.wongsa27@example.com,M,Khon Kaen,2026-06-06,2026-06-06 07:00:00,Food,4,183.66,0.0,734.64,Unknown,Processing,N,ploy.wongsa27@example.com,False,Original,Khon Kaen,False,Original,False,True,734.64,0.0,False,734.64,True,False,734.64,2026-06-06,2026-06-06 07:00:00,7.0,False
T000155,C0029,Aom Pattanakul,aom.pattanakul29@example.com,F,Bangkok,2026-01-08,2026-01-08 04:00:00,Food,5,253.14,0.05,1202.41,PromptPay,Completed,N,aom.pattanakul29@example.com,False,Original,Bangkok,False,Original,False,True,1202.41,0.0,False,1202.41,True,False,1202.41,2026-01-08,2026-01-08 04:00:00,4.0,False
T000115,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026-02-12,2026-02-12 05:00:00,Fashion,5,213.87,0.1,962.42,Credit Card,Processing,N,mint.dechawat138@example.com,False,Original,Khon Kaen,False,Original,False,True,962.42,0.009999999999990905,False,962.41,True,False,962.42,2026-02-12,2026-02-12 05:00:00,5.0,False
